epoch,time,train/loss,metrics/accuracy_top1,metrics/accuracy_top5,val/loss,lr/pg0,lr/pg1,lr/pg2
279,1044.62,0.00176,0.99329,1,0.01525,0.000826,0.000826,0.000826
280,1047.84,0.01366,0.99329,1,0.01797,0.000793,0.000793,0.000793
281,1050.99,0.00589,0.99553,1,0.01325,0.00076,0.00076,0.00076
282,1054.28,0.00613,0.99776,1,0.009,0.000727,0.000727,0.000727
283,1057.53,0.00931,0.99776,1,0.00811,0.000694,0.000694,0.000694
284,1060.81,0.00285,0.99776,1,0.0124,0.000661,0.000661,0.000661
285,1064.16,0.00329,0.99776,1,0.012,0.000628,0.000628,0.000628
286,1067.38,0.01007,0.99776,1,0.0117,0.000595,0.000595,0.000595
287,1070.63,0.00593,0.99776,1,0.01208,0.000562,0.000562,0.000562
288,1073.96,0.00881,0.99553,1,0.01355,0.000529,0.000529,0.000529
289,1077.09,0.00301,0.99776,1,0.01047,0.000496,0.000496,0.000496
290,1080.34,0.00286,0.99776,1,0.00965,0.000463,0.000463,0.000463
291,1086.02,0.00415,0.99776,1,0.01118,0.00043,0.00043,0.00043
292,1089.31,0.00172,0.99776,1,0.01085,0.000397,0.000397,0.000397
293,1092.48,0.00751,0.99776,1,0.01051,0.000364,0.000364,0.000364
294,1095.73,0.00146,0.99776,1,0.00975,0.000331,0.000331,0.000331
295,1099.11,0.00921,0.99776,1,0.01148,0.000298,0.000298,0.000298
296,1102.26,0.00383,0.99776,1,0.01031,0.000265,0.000265,0.000265
297,1105.48,0.00695,0.99776,1,0.01024,0.000232,0.000232,0.000232
298,1108.82,0.00962,0.99776,1,0.00937,0.000199,0.000199,0.000199
299,1111.94,0.00183,0.99776,1,0.00947,0.000166,0.000166,0.000166
300,1115.2,0.00322,0.99776,1,0.0095,0.000133,0.000133,0.000133
